filename,label,wsi_id,x,y,image_path
image_000001_10240_30720.png,0,000001,10240,30720,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_10240_30720.png
image_000001_11520_7680.png,0,000001,11520,7680,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_11520_7680.png
image_000001_11520_8960.png,0,000001,11520,8960,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_11520_8960.png
image_000001_11520_10240.png,0,000001,11520,10240,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_11520_10240.png
image_000001_11520_19200.png,0,000001,11520,19200,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_11520_19200.png
image_000001_12800_7680.png,0,000001,12800,7680,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_12800_7680.png
image_000001_12800_8960.png,0,000001,12800,8960,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_12800_8960.png
image_000001_12800_10240.png,0,000001,12800,10240,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_12800_10240.png
image_000001_12800_11520.png,0,000001,12800,11520,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_12800_11520.png
image_000001_14080_3840.png,0,000001,14080,3840,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_14080_3840.png
image_000001_14080_5120.png,0,000001,14080,5120,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_14080_5120.png
image_000001_14080_6400.png,0,000001,14080,6400,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_14080_6400.png
image_000001_14080_7680.png,0,000001,14080,7680,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_14080_7680.png
image_000001_14080_8960.png,0,000001,14080,8960,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_14080_8960.png
image_000001_14080_10240.png,0,000001,14080,10240,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_14080_10240.png
image_000001_14080_11520.png,0,000001,14080,11520,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_14080_11520.png
image_000001_15360_1280.png,0,000001,15360,1280,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_15360_1280.png
image_000001_15360_2560.png,0,000001,15360,2560,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_15360_2560.png
image_000001_15360_3840.png,0,000001,15360,3840,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_15360_3840.png
image_000001_15360_5120.png,0,000001,15360,5120,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_15360_5120.png
image_000001_15360_6400.png,0,000001,15360,6400,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_15360_6400.png
image_000001_15360_7680.png,0,000001,15360,7680,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_15360_7680.png
image_000001_15360_8960.png,0,000001,15360,8960,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_15360_8960.png
image_000001_15360_10240.png,0,000001,15360,10240,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_15360_10240.png
image_000001_16640_1280.png,0,000001,16640,1280,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_16640_1280.png
image_000001_16640_2560.png,0,000001,16640,2560,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_16640_2560.png
image_000001_16640_3840.png,0,000001,16640,3840,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_16640_3840.png
image_000001_16640_5120.png,0,000001,16640,5120,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_16640_5120.png
image_000001_16640_6400.png,0,000001,16640,6400,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_16640_6400.png
image_000001_16640_7680.png,0,000001,16640,7680,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_16640_7680.png
image_000001_16640_8960.png,0,000001,16640,8960,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_16640_8960.png
image_000001_16640_19200.png,0,000001,16640,19200,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_16640_19200.png
image_000001_16640_26880.png,0,000001,16640,26880,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_16640_26880.png
image_000001_16640_29440.png,0,000001,16640,29440,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_16640_29440.png
image_000001_16640_30720.png,0,000001,16640,30720,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_16640_30720.png
image_000001_16640_32000.png,0,000001,16640,32000,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_16640_32000.png
image_000001_16640_34560.png,0,000001,16640,34560,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_16640_34560.png
image_000001_17920_1280.png,0,000001,17920,1280,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_17920_1280.png
image_000001_17920_2560.png,0,000001,17920,2560,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_17920_2560.png
image_000001_17920_3840.png,0,000001,17920,3840,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_17920_3840.png
image_000001_17920_5120.png,0,000001,17920,5120,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_17920_5120.png
image_000001_17920_6400.png,0,000001,17920,6400,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_17920_6400.png
image_000001_17920_19200.png,0,000001,17920,19200,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_17920_19200.png
image_000001_17920_30720.png,0,000001,17920,30720,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_17920_30720.png
image_000001_17920_34560.png,0,000001,17920,34560,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_17920_34560.png
image_000001_19200_1280.png,0,000001,19200,1280,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_19200_1280.png
image_000001_19200_2560.png,0,000001,19200,2560,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_19200_2560.png
image_000001_19200_3840.png,0,000001,19200,3840,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_19200_3840.png
image_000001_19200_5120.png,0,000001,19200,5120,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_19200_5120.png
image_000001_19200_6400.png,0,000001,19200,6400,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_19200_6400.png
image_000001_20480_1280.png,0,000001,20480,1280,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_20480_1280.png
image_000001_20480_2560.png,0,000001,20480,2560,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_20480_2560.png
image_000001_24320_32000.png,0,000001,24320,32000,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_24320_32000.png
image_000001_24320_33280.png,0,000001,24320,33280,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_24320_33280.png
image_000001_24320_34560.png,0,000001,24320,34560,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_24320_34560.png
image_000001_24320_35840.png,0,000001,24320,35840,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_24320_35840.png
image_000001_25600_32000.png,0,000001,25600,32000,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_25600_32000.png
image_000001_25600_33280.png,0,000001,25600,33280,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_25600_33280.png
image_000001_25600_34560.png,0,000001,25600,34560,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_25600_34560.png
image_000001_25600_35840.png,0,000001,25600,35840,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_25600_35840.png
image_000001_25600_37120.png,0,000001,25600,37120,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_25600_37120.png
image_000001_26880_28160.png,0,000001,26880,28160,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_26880_28160.png
image_000001_26880_29440.png,0,000001,26880,29440,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_26880_29440.png
image_000001_26880_30720.png,0,000001,26880,30720,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_26880_30720.png
image_000001_26880_32000.png,0,000001,26880,32000,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_26880_32000.png
image_000001_26880_33280.png,0,000001,26880,33280,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_26880_33280.png
image_000001_26880_34560.png,0,000001,26880,34560,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_26880_34560.png
image_000001_26880_35840.png,0,000001,26880,35840,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_26880_35840.png
image_000001_26880_37120.png,0,000001,26880,37120,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_26880_37120.png
image_000001_28160_26880.png,0,000001,28160,26880,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_28160_26880.png
image_000001_28160_28160.png,0,000001,28160,28160,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_28160_28160.png
image_000001_28160_29440.png,0,000001,28160,29440,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_28160_29440.png
image_000001_28160_30720.png,0,000001,28160,30720,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_28160_30720.png
image_000001_28160_32000.png,0,000001,28160,32000,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_28160_32000.png
image_000001_28160_33280.png,0,000001,28160,33280,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_28160_33280.png
image_000001_28160_34560.png,0,000001,28160,34560,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_28160_34560.png
image_000001_28160_35840.png,0,000001,28160,35840,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_28160_35840.png
image_000001_29440_26880.png,0,000001,29440,26880,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_29440_26880.png
image_000001_29440_28160.png,0,000001,29440,28160,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_29440_28160.png
image_000001_29440_29440.png,0,000001,29440,29440,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_29440_29440.png
image_000001_29440_30720.png,0,000001,29440,30720,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_29440_30720.png
image_000001_29440_32000.png,0,000001,29440,32000,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_29440_32000.png
image_000001_29440_33280.png,0,000001,29440,33280,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_29440_33280.png
image_000001_30720_26880.png,0,000001,30720,26880,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_30720_26880.png
image_000001_30720_28160.png,0,000001,30720,28160,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_30720_28160.png
image_000001_30720_29440.png,0,000001,30720,29440,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_30720_29440.png
image_000001_30720_30720.png,0,000001,30720,30720,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_30720_30720.png
image_000001_30720_32000.png,0,000001,30720,32000,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_30720_32000.png
image_000001_32000_25600.png,0,000001,32000,25600,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_32000_25600.png
image_000001_32000_26880.png,0,000001,32000,26880,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_32000_26880.png
image_000001_32000_28160.png,0,000001,32000,28160,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_32000_28160.png
image_000001_32000_29440.png,0,000001,32000,29440,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_32000_29440.png
image_000001_32000_30720.png,0,000001,32000,30720,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_32000_30720.png
image_000001_32000_32000.png,0,000001,32000,32000,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_32000_32000.png
image_000001_33280_8960.png,0,000001,33280,8960,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_33280_8960.png
image_000001_33280_10240.png,0,000001,33280,10240,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_33280_10240.png
image_000001_33280_11520.png,0,000001,33280,11520,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_33280_11520.png
image_000001_33280_25600.png,0,000001,33280,25600,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_33280_25600.png
image_000001_33280_26880.png,0,000001,33280,26880,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_33280_26880.png
image_000001_33280_28160.png,0,000001,33280,28160,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_33280_28160.png
image_000001_34560_7680.png,0,000001,34560,7680,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_34560_7680.png
image_000001_34560_8960.png,0,000001,34560,8960,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_34560_8960.png
image_000001_34560_10240.png,0,000001,34560,10240,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_34560_10240.png
image_000001_34560_11520.png,0,000001,34560,11520,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_34560_11520.png
image_000001_34560_12800.png,0,000001,34560,12800,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_34560_12800.png
image_000001_35840_5120.png,0,000001,35840,5120,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_35840_5120.png
image_000001_35840_7680.png,0,000001,35840,7680,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_35840_7680.png
image_000001_35840_8960.png,0,000001,35840,8960,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_35840_8960.png
image_000001_35840_10240.png,0,000001,35840,10240,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_35840_10240.png
image_000001_35840_11520.png,0,000001,35840,11520,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_35840_11520.png
image_000001_35840_12800.png,0,000001,35840,12800,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_35840_12800.png
image_000001_37120_3840.png,0,000001,37120,3840,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_37120_3840.png
image_000001_37120_5120.png,0,000001,37120,5120,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_37120_5120.png
image_000001_37120_6400.png,0,000001,37120,6400,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_37120_6400.png
image_000001_37120_7680.png,0,000001,37120,7680,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_37120_7680.png
image_000001_37120_8960.png,0,000001,37120,8960,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_37120_8960.png
image_000001_37120_10240.png,0,000001,37120,10240,D:\TienCuong\4th_Year\HK2\Capstone Project\Patho-XAG\src\data\CAMEL\patches-0\image_000001_37120_10240.png
